출처,회사명,직무,이메일,URL
사람인,메이트일공오,[메이트일공오]온라인 콘텐츠 마케팅 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54243273&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)컨비니언스,[바른생각] 브랜드마케터 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54105116&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)바이메이더,(경력) 대형 브랜드 디지털 콘텐츠마케터 채용 [바이메이더],ckh@corepeople.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53886213&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주) 비케이피,여성패션기업 [(주)비케이피-블랙업]-스타일리스트 (패션MD),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54041592&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,하이퍼스타(주),Influencer Marketer (JP/US),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270051&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)마음을그리다,(주)마음을그리다에서 브랜딩/마케팅 경력자를 찾습니다,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54273907&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,데이터워즈코리아(유),[외국계] Project Manager 채용,Recruit_kr@datawords.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54014927&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)45스페이스,[착한구두] 본사 CS/영업지원 경력직 팀원을 모집합니다.,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53999583&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)닷밀,[닷밀] 테마파크 브랜드 마케터 채용 (1년이상 ~ 3년이하),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54192759&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)소셜에티켓,주식회사 소셜에티켓 '더콜디스트모먼트' 콘텐츠마케터(글로벌),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54246256&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)비엘비,마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54091515&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)바이메이더,(경력) 대형 브랜드 디지털마케팅 AE 채용 [바이메이더],,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53880118&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,비기닝리테일(주),"[비기닝리테일] 오버듀플레어, 프롬비기닝 퍼포먼스 마케터 채용",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54254045&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,콘텐츠 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002324&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[북미] 틱톡 커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002292&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[동남아] 커머스마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002299&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002349&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[북미] 커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002334&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에프아이씨씨(주),[아로셀] 뷰티브랜드 글로벌 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54009197&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,주식회사에프엔더블유,크리에이터 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54013115&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,희래(주),"전략기획, 브랜드마케터 채용",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54244772&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)베릭,[몽클로스] 화장품 브랜드 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54046052&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)판타지오,컨텐츠홍보팀 (영상) 경력,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54271142&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)바임,"[JUVELOOK] B2B마케팅,영상디자이너,영상/웹 컨텐츠마케터 경력",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54259403&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)숲,[SOOP] 콘텐츠 제작/기획 및 스트리머 인게이지먼트,recruit@sooplive.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54259038&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)판타지오,언론홍보팀 경력,head@goodcareer.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54271186&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)케어젠,해외마케팅 총괄 임원급 채용 [코스닥 상장사],,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54016481&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,웰스로만센트라린코리아(유),[외국계] 생활용품 브랜드 마케터 경력직 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54267387&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이움크리에이티브,[eum creative] 영상PD 팀원 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54269068&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)에스제이그룹,캉골키즈 온라인MD 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54223792&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,보보스링크(주),[선릉역/외국계/재택가능] 바이오더마 본사 SCM Assistant,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54241033&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이엔에스코리아,㈜이엔에스코리아 국/내외 영업본부 채용공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53877674&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에이치앤엠헤네스앤모리츠(주),[ARKET] Marketing Manager 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54062848&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,주식회사 리만코리아,(주)리만코리아 경력직 채용 (서울/대구),recruit@riman.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54189272&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[북미] 틱톡 커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002292&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[동남아] 커머스마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002299&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002349&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)메디쿼터스,[락티브] 콘텐츠마케터,recruit@mediquitous.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54029450&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[북미] 커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002334&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에프아이씨씨(주),[아로셀] 뷰티브랜드 글로벌 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54009197&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,주식회사에프엔더블유,크리에이터 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54013115&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,희래(주),"전략기획, 브랜드마케터 채용",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54244772&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)베릭,[몽클로스] 화장품 브랜드 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54046052&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)메디쿼터스,[더블러버스] 브랜드 마케터,recruit@mediquitous.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54014552&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에이치케이에스인베스트먼트(주),"디블록그룹(구.한호건설그룹) [개발기획/오피스,상업시설 / 건축기술(공사관리) / 법무 / 회계] 경력 채용",Yeji.Lim@hilti.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54131613&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)바임,"[JUVELOOK] B2B마케팅,영상디자이너,영상/웹 컨텐츠마케터 경력",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54259403&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)그래디언트,브랜드/콘텐츠 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54272335&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)숲,[SOOP] 콘텐츠 제작/기획 및 스트리머 인게이지먼트,recruit@sooplive.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54259038&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)케어젠,해외마케팅 총괄 임원급 채용 [코스닥 상장사],,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54016481&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)안테나,(주)안테나 마케팅팀 채용 (광고/협찬/브랜딩),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53866899&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,웰스로만센트라린코리아(유),[외국계] 생활용품 브랜드 마케터 경력직 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54267387&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이엔에스코리아,㈜이엔에스코리아 국/내외 영업본부 채용공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53877674&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에이치앤엠헤네스앤모리츠(주),[ARKET] Marketing Manager 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54062848&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,주식회사 리만코리아,(주)리만코리아 경력직 채용 (서울/대구),recruit@riman.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54189272&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[북미] 틱톡 커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002292&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[동남아] 커머스마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002299&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002349&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)메디쿼터스,[락티브] 콘텐츠마케터,recruit@mediquitous.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54029450&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[북미] 커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002334&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에프아이씨씨(주),[아로셀] 뷰티브랜드 글로벌 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54009197&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,주식회사에프엔더블유,크리에이터 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54013115&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,희래(주),"전략기획, 브랜드마케터 채용",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54244772&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)베릭,[몽클로스] 화장품 브랜드 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54046052&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)메디쿼터스,[더블러버스] 브랜드 마케터,recruit@mediquitous.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54014552&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에이치케이에스인베스트먼트(주),"디블록그룹(구.한호건설그룹) [개발기획/오피스,상업시설 / 건축기술(공사관리) / 법무 / 회계] 경력 채용",recruit@dbloc.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54131613&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)바임,"[JUVELOOK] B2B마케팅,영상디자이너,영상/웹 컨텐츠마케터 경력",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54259403&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)그래디언트,브랜드/콘텐츠 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54272335&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)숲,[SOOP] 콘텐츠 제작/기획 및 스트리머 인게이지먼트,recruit@sooplive.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54259038&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)케어젠,해외마케팅 총괄 임원급 채용 [코스닥 상장사],,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54016481&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)안테나,(주)안테나 마케팅팀 채용 (광고/협찬/브랜딩),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53866899&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,웰스로만센트라린코리아(유),[외국계] 생활용품 브랜드 마케터 경력직 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54267387&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이엔에스코리아,㈜이엔에스코리아 국/내외 영업본부 채용공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53877674&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에이치앤엠헤네스앤모리츠(주),[ARKET] Marketing Manager 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54062848&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,주식회사 리만코리아,(주)리만코리아 경력직 채용 (서울/대구),jeonghun.choi@sinjimoru.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54189272&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[북미] 틱톡 커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002292&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[동남아] 커머스마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002299&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,커머스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002349&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)메디쿼터스,[락티브] 콘텐츠마케터,recruit@mediquitous.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54029450&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이삼오구,[북미] 커머스 마케터,recruitingops@coupang.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002334&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에프아이씨씨(주),[아로셀] 뷰티브랜드 글로벌 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54009197&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,희래(주),"전략기획, 브랜드마케터 채용",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54244772&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,주식회사에프엔더블유,크리에이터 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54013115&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)베릭,[몽클로스] 화장품 브랜드 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54046052&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)메디쿼터스,[더블러버스] 브랜드 마케터,recruit@mediquitous.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54014552&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에이치케이에스인베스트먼트(주),"디블록그룹(구.한호건설그룹) [개발기획/오피스,상업시설 / 건축기술(공사관리) / 법무 / 회계] 경력 채용",recruit@dbloc.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54131613&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)바임,"[JUVELOOK] B2B마케팅,영상디자이너,영상/웹 컨텐츠마케터 경력",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54259403&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)그래디언트,브랜드/콘텐츠 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54272335&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)숲,[SOOP] 콘텐츠 제작/기획 및 스트리머 인게이지먼트,recruit@sooplive.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54259038&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)케어젠,해외마케팅 총괄 임원급 채용 [코스닥 상장사],,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54016481&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)안테나,(주)안테나 마케팅팀 채용 (광고/협찬/브랜딩),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53866899&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,웰스로만센트라린코리아(유),[외국계] 생활용품 브랜드 마케터 경력직 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54267387&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)이엔에스코리아,㈜이엔에스코리아 국/내외 영업본부 채용공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53877674&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,에이치앤엠헤네스앤모리츠(주),[ARKET] Marketing Manager 모집,recruit.kr@ecolab.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54062848&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)앳홈,미닉스 브랜드 마케터,recruit@athomecorp.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54027562&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,압타바이오(주),[코스닥 상장사] 펫 브랜드 '리카리카' 마케팅(대리급) 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54191153&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)골든웨일즈,퍼포먼스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54021585&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,도이치모터스(주),[BMW도이치모터스㈜] 본사 마케팅팀 정규직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54109300&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)하프커피로스터스,[하프커피] 브랜드 마케팅 팀원 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54228008&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)휴비즈,마케팅 사업 팀장급 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54256521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,넥스트레벨스튜디오,[스튜디오] 콘텐츠 마케터 채용,charlie@nextlevelstudio.net,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54247125&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)휴비즈,MICE 제안기획 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54224581&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)플라스틱프로덕트,[PLASTICPRODUCT] 패션 브랜드 마케터/MD 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54099715&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)제이피프로페셔널,"[아도르] 헤어,화장품 뷰티 브랜드 영업 온라인 MD",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54001437&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)씨콜론커뮤니케이션즈,[마지셔우드] 패션 브랜드 PR 마케팅 담당자 경력 채용,recruitingops@coupang.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54267267&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)사람인에이치에스,[고성장/복지우수/대행사] 본사 광고기획팀 정규직 채용,lge@saraminhs.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150017&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)에코시티서울,서울도시금속회수센터 홍보 및 교육 담당자 공개채용 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54255375&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)아머스포츠코리아,[아머스포츠코리아] 피크퍼포먼스 마케팅 담당 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54175487&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)더와이즈,"(주)더와이즈 경험마케팅(이벤트,행사) 전문가(주니어 & 미들)",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54255428&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)넥스트플레이어,[넥스트플레이어] 인플루언서 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54090521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)업스테이션,(주)업스테이션 콘텐츠 SNS 마케팅 담당자 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54253943&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)위랩,[닥터파이토] 브랜드 마케터 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54214090&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)데아드,[팀 레오제이] 콘텐츠PD 라이프스타일부서 직무 채용 공고,jeonghun.choi@sinjimoru.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53783110&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
